"Link URL","Anchor Text","Page URL","Page Title","Affiliate Tagged","Affiliate Tag Name","ASIN","Product Name","Product Availability"
,"Instagram","https://insidefirstaid.com/bleeding/quickclot-and-celox-the-best-hemostatic-agents","Hemostatic Agents: Quickclot vs Celox vs XGauze | Inside First Aid",,,,,
,"Tumblr","https://insidefirstaid.com/bleeding/quickclot-and-celox-the-best-hemostatic-agents","Hemostatic Agents: Quickclot vs Celox vs XGauze | Inside First Aid",,,,,
,"","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Pinterest","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Tumblr","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Google+","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Facebook","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"first aid kit","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"bleeding","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"burns","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"cardiac arrest","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"University at Buffalo (UB)","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Rural Metro Medical Services","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"SUNY Maritime College","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Quora","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"LinkedIn","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Sterling & Pewter Fine Goods","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"peter@insidefirstaid.com","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"(716) 218-8053","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Bleeding","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Burns","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Diagnosis","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"First Aid Kit","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"First Responder Equipment","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Long Term Wound Care","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Mobility Products","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Prevention","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"About Inside First Aid","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Scholarship Program","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Newsletter","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Privacy Policy","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Sitemap","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"insidefirstaid@gmail.com","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Facebook","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Pinterest","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Google+","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Instagram","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"Tumblr","https://insidefirstaid.com/about-us","About us | Inside First Aid",,,,,
,"","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Home","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Peter Oldani","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"automated external defibrillators","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"buy an alarmed AED cabinet on Amazon","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",true,"ifa-texts-20","B001F6332U","Universal Activar Alarmed AED Cabinet fits ALL brands","AMAZON"
,"here","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"AED","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"CPR Mask","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Trauma shears","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"decrease for anything greater than a three-minute response time","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"here","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Pulsepoint","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"National AED Registry","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"https://www.altramedical.com/aed-cabinets-needs-to-comply-with-americans-with-disabilities-act/","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"https://foh.psc.gov/whatwedo/AED/HHSAED.ASP","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"https://cpr.heart.org/idc/groups/heart-public/@wcm/@ecc/documents/downloadable/ucm_480036.pdf","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"https://www.aedbrands.com/resource-center/implement/where-to-place-your-aed/","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/philips-portable-automated-external-defibrillator-sudden-cardiac-arrest-aed-cpr.jpg?itok=6fMVfOZs"" width=""206"" height=""115"" alt=""Automated External Portable Defibrillator or AED"" title=""Automated External Portable Defibrillator or AED"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"The 4 Best Portable Defibrillators in 2019","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/cpr-dummy-for-sale-for-first-aid-training.jpg?itok=GagD_nwx"" width=""206"" height=""115"" alt=""CPR Dummy for First Aid Training"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"The 5 Best CPR Dummies for CPR Training","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/which-philips-aed-is-best-for-you.jpg?itok=kUWgl01p"" width=""206"" height=""115"" alt=""A Comparison of Philips AEDs"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Philips AEDs - A Comparison of Philips Defibrillators","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/how-to-perform-cardiopulmonary-resuscitation-or-cpr.jpg?itok=XF-C9Awq"" width=""206"" height=""115"" alt=""Performing CPR with a human dummy"" title=""Performing CPR with a human dummy"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"How to Perform Cardiopulmonary Resuscitation (CPR)","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/cpr-masks-to-help-someone-with-a-sudden-cardiac-arrest.jpg?itok=YdLxYA9M"" width=""206"" height=""115"" alt=""CPR Pocket Masks for a First Aid Kit"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"How to Use a CPR Mask to Perform Cardiopulmonary Resuscitation","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Bleeding","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Burns","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Diagnosis","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"First Aid Kit","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"First Responder Equipment","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Long Term Wound Care","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Mobility Products","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Prevention","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/philips-portable-automated-external-defibrillator-sudden-cardiac-arrest-aed-cpr.jpg?itok=thVKQlc1"" width=""120"" height=""80"" alt=""Automated External Portable Defibrillator or AED"" title=""Automated External Portable Defibrillator or AED"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"The 4 Best Portable Defibrillators in 2019","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/cpr-dummy-for-sale-for-first-aid-training.jpg?itok=V5o0D0VY"" width=""120"" height=""80"" alt=""CPR Dummy for First Aid Training"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"The 5 Best CPR Dummies for CPR Training","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/which-philips-aed-is-best-for-you.jpg?itok=tnGf2Jth"" width=""120"" height=""80"" alt=""A Comparison of Philips AEDs"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"Philips AEDs - A Comparison of Philips Defibrillators","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/how-to-perform-cardiopulmonary-resuscitation-or-cpr.jpg?itok=TktGcTmh"" width=""120"" height=""80"" alt=""Performing CPR with a human dummy"" title=""Performing CPR with a human dummy"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"How to Perform Cardiopulmonary Resuscitation (CPR)","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/cpr-masks-to-help-someone-with-a-sudden-cardiac-arrest.jpg?itok=cJ89s9kW"" width=""120"" height=""80"" alt=""CPR Pocket Masks for a First Aid Kit"" />","https://insidefirstaid.com/cardiac-arrest/aed-wall-cabinet-for-automated-external-defibrillators","Things to Consider When Storing an AED in a Wall Cabinet | Inside First Aid",,,,,
